source,target1,target2,method,category,type,race,gender,path,Unnamed: 9,zip_path,local_path
id04689,-,-,real,A,RealVideo-RealAudio,African,women,00005.mp4,FakeAVCeleb/RealVideo-RealAudio/African/women/id04689,FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04689/00005.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04689/00005.mp4
id04705,-,-,real,A,RealVideo-RealAudio,African,women,00408.mp4,FakeAVCeleb/RealVideo-RealAudio/African/women/id04705,FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04705/00408.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04705/00408.mp4
id04736,-,-,real,A,RealVideo-RealAudio,African,women,00083.mp4,FakeAVCeleb/RealVideo-RealAudio/African/women/id04736,FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04736/00083.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04736/00083.mp4
id04820,-,-,real,A,RealVideo-RealAudio,African,women,00015.mp4,FakeAVCeleb/RealVideo-RealAudio/African/women/id04820,FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04820/00015.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04820/00015.mp4
id04939,-,-,real,A,RealVideo-RealAudio,African,women,00174.mp4,FakeAVCeleb/RealVideo-RealAudio/African/women/id04939,FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04939/00174.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04939/00174.mp4
id05106,-,-,real,A,RealVideo-RealAudio,African,women,00078.mp4,FakeAVCeleb/RealVideo-RealAudio/African/women/id05106,FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id05106/00078.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id05106/00078.mp4
id05231,-,-,real,A,RealVideo-RealAudio,African,women,00149.mp4,FakeAVCeleb/RealVideo-RealAudio/African/women/id05231,FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id05231/00149.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id05231/00149.mp4
id05235,-,-,real,A,RealVideo-RealAudio,African,women,00052.mp4,FakeAVCeleb/RealVideo-RealAudio/African/women/id05235,FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id05235/00052.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id05235/00052.mp4
id05251,-,-,real,A,RealVideo-RealAudio,African,women,00033.mp4,FakeAVCeleb/RealVideo-RealAudio/African/women/id05251,FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id05251/00033.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id05251/00033.mp4
id05252,-,-,real,A,RealVideo-RealAudio,African,women,00052.mp4,FakeAVCeleb/RealVideo-RealAudio/African/women/id05252,FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id05252/00052.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id05252/00052.mp4
id05980,-,-,real,A,RealVideo-RealAudio,African,women,00143.mp4,FakeAVCeleb/RealVideo-RealAudio/African/women/id05980,FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id05980/00143.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id05980/00143.mp4
id00018,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00181.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00018,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00018/00181.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00018/00181.mp4
id00020,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00206.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00020,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00020/00206.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00020/00206.mp4
id00021,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00010.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00021,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00021/00010.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00021/00010.mp4
id00029,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00288.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00029,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00029/00288.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00029/00288.mp4
id00049,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00118.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00049,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00049/00118.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00049/00118.mp4
id00052,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00015.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00052,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00052/00015.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00052/00015.mp4
id00060,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00307.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00060,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00060/00307.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00060/00307.mp4
id00062,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00278.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00062,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00062/00278.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00062/00278.mp4
id00087,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00002.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00087,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00087/00002.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00087/00002.mp4
id00088,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00005.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00088,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00088/00005.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00088/00005.mp4
id00169,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00021.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00169,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00169/00021.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00169/00021.mp4
id00179,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00143.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00179,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00179/00143.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00179/00143.mp4
id00184,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00241.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00184,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00184/00241.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00184/00241.mp4
id00243,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00037.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00243,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00243/00037.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00243/00037.mp4
id00264,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00257.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00264,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00264/00257.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00264/00257.mp4
id00345,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00243.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00345,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00345/00243.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00345/00243.mp4
id00529,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00409.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00529,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00529/00409.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00529/00409.mp4
id00696,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00005.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00696,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00696/00005.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00696/00005.mp4
id00708,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00043.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00708,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00708/00043.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00708/00043.mp4
id00775,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00092.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00775,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00775/00092.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00775/00092.mp4
id00777,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00160.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00777,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00777/00160.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00777/00160.mp4
id00943,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00304.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00943,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00943/00304.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00943/00304.mp4
id00945,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00107.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00945,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00945/00107.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00945/00107.mp4
id00971,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00253.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id00971,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00971/00253.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00971/00253.mp4
id01035,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00012.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id01035,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01035/00012.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01035/00012.mp4
id01042,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00154.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id01042,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01042/00154.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01042/00154.mp4
id01044,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00336.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id01044,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01044/00336.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01044/00336.mp4
id01048,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00160.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id01048,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01048/00160.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01048/00160.mp4
id01096,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00037.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id01096,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01096/00037.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01096/00037.mp4
id01105,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00083.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id01105,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01105/00083.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01105/00083.mp4
id01124,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00063.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id01124,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01124/00063.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01124/00063.mp4
id01163,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00195.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id01163,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01163/00195.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01163/00195.mp4
id01168,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00028.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id01168,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01168/00028.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01168/00028.mp4
id01172,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00015.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id01172,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01172/00015.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01172/00015.mp4
id01175,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00025.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id01175,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01175/00025.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01175/00025.mp4
id01182,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00167.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id01182,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01182/00167.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01182/00167.mp4
id01192,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00217.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id01192,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01192/00217.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01192/00217.mp4
id01201,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00028.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id01201,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01201/00028.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01201/00028.mp4
id01210,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00283.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id01210,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01210/00283.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01210/00283.mp4
id01211,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00023.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id01211,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01211/00023.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01211/00023.mp4
id01239,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00280.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id01239,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01239/00280.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01239/00280.mp4
id03525,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00048.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id03525,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id03525/00048.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id03525/00048.mp4
id03668,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00143.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id03668,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id03668/00143.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id03668/00143.mp4
id03678,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00078.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id03678,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id03678/00078.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id03678/00078.mp4
id03757,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00149.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id03757,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id03757/00149.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id03757/00149.mp4
id04034,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00009.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id04034,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04034/00009.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04034/00009.mp4
id04073,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00021.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id04073,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04073/00021.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04073/00021.mp4
id04216,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00470.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id04216,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04216/00470.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04216/00470.mp4
id04219,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00130.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id04219,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04219/00130.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04219/00130.mp4
id04221,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00053.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/men/id04221,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04221/00053.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04221/00053.mp4
id00025,-,-,real,A,RealVideo-RealAudio,Caucasian (American),women,00025.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/women/id00025,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00025/00025.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00025/00025.mp4
id00097,-,-,real,A,RealVideo-RealAudio,Caucasian (American),women,00162.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/women/id00097,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00097/00162.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00097/00162.mp4
id00098,-,-,real,A,RealVideo-RealAudio,Caucasian (American),women,00004.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/women/id00098,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00098/00004.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00098/00004.mp4
id00100,-,-,real,A,RealVideo-RealAudio,Caucasian (American),women,00028.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/women/id00100,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00100/00028.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00100/00028.mp4
id00145,-,-,real,A,RealVideo-RealAudio,Caucasian (American),women,00043.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/women/id00145,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00145/00043.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00145/00043.mp4
id00180,-,-,real,A,RealVideo-RealAudio,Caucasian (American),women,00206.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/women/id00180,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00180/00206.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00180/00206.mp4
id00190,-,-,real,A,RealVideo-RealAudio,Caucasian (American),women,00072.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/women/id00190,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00190/00072.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00190/00072.mp4
id00231,-,-,real,A,RealVideo-RealAudio,Caucasian (American),women,00037.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/women/id00231,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00231/00037.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00231/00037.mp4
id00261,-,-,real,A,RealVideo-RealAudio,Caucasian (American),women,00048.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/women/id00261,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00261/00048.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00261/00048.mp4
id00272,-,-,real,A,RealVideo-RealAudio,Caucasian (American),women,00195.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (American)/women/id00272,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00272/00195.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00272/00195.mp4
